#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.1.0
LOG_FILE_VERSION : 1.0.3
LOG_CREATION_SV : 2.1.0
SUBJECT_NAME : 219_cyepi
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/1916
SUBJECT_DESCRIPTION : 
DEVICE_ID : 2916
DEVICE_MODEL : ActTrust2
HARDWARE_VERSION : 1.3
FIRMWARE_VERSION : 1.6
MEMORY_SIZE : 7987712
LOG_SIZE : 434246
MEMORY_USAGE : 5.44 %
BATTERY_VOLTAGE : 4.16471
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 68
MODE : PIM/TAT/ZCM
INTERVAL : 60
DATA_CORRECTION : 0
DATA_CORRECTION_DESCRIPTION : None
FILE_DATE_TIME : 23/10/2023 13:11:16
CONNECTION_SYSTEM_DATE_TIME : 23/10/2023 13:10:27
CONNECTION_DEVICE_DATE_TIME : 23/10/2023 14:10:00
DEVICE_PLACEMENT : Undefined
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE;CAP_SENS_1;CAP_SENS_2;F1;F2;F3;F4;F5;F6;F7;F8;MELANOPIC EDI;CLEAR
16/10/2023 09:51:10;0;0;23.28;23.62;96;91;5.36098e-08;7;4.12383e-09;3;1.76736e-09;940.58;435.94;143.65;236.12;102.81;68.81;37.63;23.33;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
16/10/2023 09:52:10;0;0;23.24;23.62;96;0;0;0;0;0;0;1065.42;492.66;161.37;267.46;117.36;87.34;44.09;27.62;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
16/10/2023 09:53:10;0;0;23.24;23.55;96;0;0;0;0;0;0;1062.40;491.06;160.55;266.70;117.50;83.56;44.09;27.62;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
16/10/2023 09:54:10;0;0;23.24;23.55;96;0;0;0;0;0;0;1065.38;492.38;161.12;267.45;117.43;79.50;45.16;27.62;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
16/10/2023 09:55:10;0;0;23.23;23.55;96;0;0;0;0;0;0;1033.69;477.46;156.31;259.49;113.45;71.22;41.94;25.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
16/10/2023 09:56:10;0;0;23.22;23.49;96;0;0;0;0;0;0;1036.67;478.97;156.88;260.24;113.75;72.59;41.94;25.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
16/10/2023 09:57:10;0;0;23.23;23.49;96;0;0;0;0;0;0;1019.02;470.88;154.36;255.81;111.58;69.35;39.78;24.76;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
16/10/2023 09:58:10;0;0;23.23;23.49;96;3;0.05;1;0.0166667;0;0;979.20;451.86;148.03;245.81;106.70;56.37;36.56;22.86;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
16/10/2023 09:59:10;0;0;23.23;23.49;96;0;0;0;0;0;0;1022.93;472.28;154.61;256.79;112.00;66.15;39.78;24.76;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
16/10/2023 10:00:10;0;0;23.23;23.49;96;0;0;0;0;0;0;1024.49;473.24;155.11;257.18;112.01;69.57;39.78;24.29;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
