record_id;redcap_repeat_instrument;redcap_repeat_instance;exp_time;current;past;type;location;loc_spec;descr;feedback;identity___1;identity___2;identity___3;identity___4;identity___5;identity_spec;social_type___1;social_type___2;social_type___3;social_type___4;removal;future_use;startdate_2;enddate_2
206;;;;;;;;;;;;;;;;;;;;;;;;
206;experience_log;1;1;"2023-08-28 14:20";;2;3;;"A guy looked back twice. ";0;0;0;0;0;0;;0;0;0;0;0;"I wonder how many people would stare if it's a crowded spay";"2023-08-28 14:20:09";"2023-08-28 14:22:26"
