#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.1.0
LOG_FILE_VERSION : 1.0.3
LOG_CREATION_SV : 2.1.0
SUBJECT_NAME : 221_cyepi
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/1916
SUBJECT_DESCRIPTION : 
DEVICE_ID : 3037
DEVICE_MODEL : ActTrust2
HARDWARE_VERSION : 1.3
FIRMWARE_VERSION : 1.6
MEMORY_SIZE : 7987712
LOG_SIZE : 429290
MEMORY_USAGE : 5.37 %
BATTERY_VOLTAGE : 4.09412
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 80
MODE : PIM/TAT/ZCM
INTERVAL : 60
DATA_CORRECTION : 0
DATA_CORRECTION_DESCRIPTION : None
FILE_DATE_TIME : 30/10/2023 10:11:16
CONNECTION_SYSTEM_DATE_TIME : 30/10/2023 10:10:53
CONNECTION_DEVICE_DATE_TIME : 30/10/2023 11:10:27
DEVICE_PLACEMENT : Undefined
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE;CAP_SENS_1;CAP_SENS_2;F1;F2;F3;F4;F5;F6;F7;F8;MELANOPIC EDI;CLEAR
23/10/2023 08:49:47;0;0;23.88;24.30;96;1745;1.02765e-06;100;5.8891e-08;59;3.47457e-08;91.47;42.62;14.30;22.96;9.65;2.48;0.00;0.00;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 08:50:47;0;0;23.81;24.23;96;423;7.05;15;0.25;7;0.116667;138.93;64.58;21.67;34.88;14.45;3.59;0.00;0.00;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 08:51:47;0;0;23.69;24.05;96;0;0;0;0;0;0;151.60;70.58;23.71;38.06;15.86;3.84;0.00;0.00;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 08:52:47;0;0;23.57;23.92;96;0;0;0;0;0;0;151.64;70.58;23.70;38.07;15.86;3.84;0.00;0.00;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 08:53:47;0;0;23.45;23.73;96;2348;39.1333;146;2.43333;8;0.133333;207.33;97.59;33.39;52.05;21.49;4.89;4.30;2.86;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 08:54:47;0;0;23.33;23.61;65;4293;71.55;242;4.03333;137;2.28333;2.84;1.32;0.40;0.71;0.39;2.53;0.00;0.00;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 08:55:47;0;1;22.89;23.42;96;2237;37.2833;155;2.58333;61;1.01667;148.80;71.09;25.26;37.35;14.40;10.15;0.00;1.43;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 08:56:47;0;0;22.60;23.11;96;0;0;1;0.0166667;0;0;299.02;142.16;50.06;75.06;29.27;8.87;6.45;4.29;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 08:57:47;0;0;22.39;22.86;96;32;0.533333;3;0.05;0;0;346.22;164.20;57.73;86.91;33.64;6.74;6.45;4.76;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 08:58:47;0;0;22.20;22.61;96;0;0;0;0;0;0;359.82;170.42;59.89;90.33;34.76;6.24;6.45;4.76;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 08:59:47;0;0;22.06;22.42;96;0;0;0;0;0;0;366.04;173.19;60.88;91.89;35.12;6.05;7.53;4.76;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:00:47;0;0;21.94;22.30;96;0;0;0;0;0;0;369.47;174.75;61.45;92.75;35.32;5.90;7.53;5.24;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:01:47;0;0;21.81;22.17;96;0;0;0;0;0;0;371.07;175.44;61.69;93.15;35.42;5.90;7.53;4.76;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:02:47;0;0;21.71;22.05;96;0;0;0;0;0;0;371.73;175.74;61.80;93.32;35.47;5.90;7.53;4.76;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:03:47;0;0;21.62;21.92;96;7;0.116667;0;0;0;0;372.53;176.16;61.95;93.52;35.55;5.92;7.53;5.24;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:04:47;0;0;21.55;21.86;96;4;0.0666667;0;0;0;0;373.60;176.61;62.11;93.79;35.61;5.90;7.53;5.24;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:05:47;0;0;21.47;21.73;96;0;0;0;0;0;0;374.71;177.05;62.24;94.07;35.67;5.90;7.53;5.24;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:06:47;0;0;21.41;21.67;96;0;0;0;0;0;0;358.09;169.08;59.40;89.89;34.06;5.68;7.53;5.24;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:07:47;0;0;21.36;21.61;96;0;0;0;0;0;0;362.18;171.00;60.06;90.92;34.42;5.73;7.53;4.76;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:08:47;0;0;21.30;21.55;96;0;0;0;0;0;0;376.53;177.81;62.49;94.52;35.74;5.90;7.53;5.24;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:09:47;0;0;21.26;21.55;96;0;0;0;0;0;0;378.71;178.84;62.87;95.07;35.93;6.07;7.53;5.24;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:10:47;0;0;21.22;21.48;96;0;0;0;0;0;0;387.78;183.14;64.39;97.35;36.79;6.56;7.53;5.24;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:11:47;0;0;21.18;21.48;96;0;0;0;0;0;0;391.02;184.67;64.94;98.16;37.09;6.24;7.53;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:12:47;0;0;21.15;21.42;96;32;0.533333;3;0.05;0;0;370.04;174.54;61.33;92.89;34.93;5.83;5.38;4.76;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:13:47;0;0;21.13;21.42;96;45;0.75;4;0.0666667;0;0;349.56;164.88;57.85;87.75;33.20;5.61;6.45;4.76;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:14:47;0;0;21.11;21.36;96;37;0.616667;2;0.0333333;0;0;381.73;180.19;63.32;95.83;36.19;6.00;7.53;5.24;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:15:47;0;0;21.09;21.36;96;5;0.0833333;0;0;0;0;371.91;175.48;61.61;93.36;35.30;5.97;7.53;5.24;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:16:47;0;0;21.06;21.30;96;0;0;0;0;0;0;391.33;184.72;64.90;98.24;37.11;6.20;7.53;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:17:47;0;0;21.04;21.30;96;0;0;0;0;0;0;393.33;185.67;65.23;98.74;37.31;6.32;7.53;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:18:47;0;0;21.04;21.30;96;54;0.9;4;0.0666667;0;0;393.73;185.86;65.30;98.84;37.35;6.34;7.53;5.24;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:19:47;0;0;21.03;21.30;96;0;0;0;0;0;0;394.18;186.06;65.36;98.95;37.41;6.37;7.53;5.24;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:20:47;0;0;21.00;21.30;96;3;0.05;0;0;0;0;387.20;182.74;64.20;97.20;36.72;6.39;7.53;5.24;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:21:47;0;0;20.98;21.23;96;398;6.63333;27;0.45;14;0.233333;369.38;174.41;61.33;92.73;34.98;6.24;5.38;4.76;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:22:47;0;0;20.96;21.23;96;12;0.2;1;0.0166667;0;0;393.60;186.17;65.51;98.81;37.54;6.64;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:23:47;0;0;20.95;21.23;96;0;0;0;0;0;0;394.40;186.52;65.61;99.01;37.63;6.79;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:24:47;0;0;20.93;21.23;96;0;0;0;0;0;0;395.02;186.80;65.69;99.16;37.72;6.86;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:25:47;0;0;20.93;21.23;96;0;0;0;0;0;0;395.33;186.97;65.73;99.24;37.80;6.96;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:26:47;0;0;20.93;21.17;96;0;0;0;0;0;0;395.73;187.15;65.79;99.34;37.86;7.08;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:27:47;0;0;20.92;21.23;96;0;0;0;0;0;0;396.67;187.60;65.93;99.58;38.00;7.13;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:28:47;0;0;20.92;21.17;96;0;0;0;0;0;0;396.98;187.78;65.99;99.65;38.08;7.23;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:29:47;0;0;20.92;21.17;96;0;0;0;0;0;0;397.33;187.94;66.05;99.74;38.11;7.35;8.60;6.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:30:47;0;0;20.92;21.17;96;0;0;0;0;0;0;398.04;188.26;66.13;99.92;38.22;7.45;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:31:47;0;0;20.91;21.17;96;0;0;0;0;0;0;398.71;188.57;66.22;100.09;38.33;7.52;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:32:47;0;0;20.91;21.17;96;0;0;0;0;0;0;399.07;188.73;66.26;100.18;38.39;7.52;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:33:47;0;0;20.92;21.17;96;0;0;0;0;0;0;398.89;188.67;66.25;100.13;38.37;7.52;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:34:47;0;0;20.92;21.17;96;0;0;0;0;0;0;398.76;188.59;66.22;100.10;38.34;7.52;8.60;6.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:35:47;0;0;20.91;21.17;96;0;0;0;0;0;0;398.67;188.57;66.23;100.08;38.31;7.52;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:36:47;0;0;20.92;21.17;96;0;0;0;0;0;0;398.67;188.56;66.23;100.08;38.31;7.52;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:37:47;0;0;20.91;21.17;96;0;0;1;0.0166667;0;0;394.36;186.56;65.54;99.00;37.90;7.42;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:38:47;0;0;20.92;21.17;96;0;0;0;0;0;0;398.89;188.67;66.25;100.13;38.36;7.67;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:39:47;0;0;20.93;21.17;96;8;0.133333;1;0.0166667;0;0;398.84;188.66;66.23;100.12;38.40;7.72;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:40:47;0;0;20.93;21.17;96;0;0;0;0;0;0;399.33;188.89;66.32;100.25;38.44;7.82;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:41:47;0;0;20.92;21.17;96;6;0.1;1;0.0166667;0;0;399.47;188.93;66.33;100.28;38.43;7.82;8.60;6.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:42:47;0;0;20.94;21.17;96;0;0;0;0;0;0;397.69;188.12;66.09;99.83;38.21;7.62;8.60;6.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:43:47;0;0;20.94;21.23;96;12;0.2;2;0.0333333;0;0;396.98;187.84;66.03;99.65;38.11;7.52;8.60;6.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:44:47;0;0;20.95;21.23;96;4;0.0666667;1;0.0166667;0;0;380.62;180.05;63.25;95.55;36.57;7.20;7.53;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:45:47;0;0;20.96;21.23;96;0;0;0;0;0;0;392.31;185.63;65.23;98.48;37.71;7.42;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:46:47;0;0;20.97;21.23;96;0;0;0;0;0;0;397.29;188.01;66.07;99.73;38.22;7.57;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:47:47;0;0;20.98;21.23;96;21;0.35;4;0.0666667;0;0;400.44;189.47;66.51;100.53;38.66;8.04;8.60;6.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:48:47;0;0;20.99;21.30;96;0;0;0;0;0;0;405.47;191.81;67.24;101.79;39.30;8.87;8.60;6.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:49:47;0;0;21.01;21.30;96;10;0.166667;2;0.0333333;0;0;407.73;192.86;67.56;102.35;39.64;9.29;8.60;6.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:50:47;0;0;21.02;21.30;96;26;0.433333;2;0.0333333;1;0.0166667;402.04;190.23;66.73;100.93;38.90;8.31;8.60;6.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:51:47;0;0;21.03;21.30;96;0;0;0;0;0;0;401.56;189.97;66.64;100.80;38.84;8.16;8.60;6.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:52:47;0;0;21.03;21.30;96;9;0.15;4;0.0666667;0;0;400.93;189.71;66.56;100.65;38.78;8.01;8.60;6.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:53:47;0;0;21.04;21.30;96;0;0;0;0;0;0;400.18;189.37;66.46;100.46;38.69;7.89;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
23/10/2023 09:54:47;0;0;21.05;21.30;96;0;0;0;0;0;0;399.16;188.88;66.30;100.20;38.55;7.82;8.60;5.71;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
