record_id;redcap_repeat_instrument;redcap_repeat_instance;exp_time;current;past;type;location;loc_spec;descr;feedback;identity___1;identity___2;identity___3;identity___4;identity___5;identity_spec;social_type___1;social_type___2;social_type___3;social_type___4;removal;future_use;startdate_2;enddate_2
228;;;;;;;;;;;;;;;;;;;;;;;;
228;experience_log;1;1;06.11.2023 23:16;;3;3;;Some people think that I am wearing a camera and they feel being watched.;1;0;0;1;0;0;;1;1;1;1;0;They will get used to it.;06.11.2023 23:16;06.11.2023 23:18
