#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.1.0
LOG_FILE_VERSION : 1.0.3
LOG_CREATION_SV : 2.1.0
SUBJECT_NAME : 229_cyepi
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 11/09/2023
SUBJECT_DESCRIPTION : 
DEVICE_ID : 3123
DEVICE_MODEL : ActTrust2
HARDWARE_VERSION : 1.3
FIRMWARE_VERSION : 1.6
MEMORY_SIZE : 7987712
LOG_SIZE : 425166
MEMORY_USAGE : 5.32 %
BATTERY_VOLTAGE : 4.14118
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 66
MODE : PIM/TAT/ZCM
INTERVAL : 60
DATA_CORRECTION : 0
DATA_CORRECTION_DESCRIPTION : None
FILE_DATE_TIME : 13/11/2023 11:33:37
CONNECTION_SYSTEM_DATE_TIME : 13/11/2023 11:33:09
CONNECTION_DEVICE_DATE_TIME : 13/11/2023 11:32:47
DEVICE_PLACEMENT : Undefined
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE;CAP_SENS_1;CAP_SENS_2;F1;F2;F3;F4;F5;F6;F7;F8;MELANOPIC EDI;CLEAR
06/11/2023 10:50:14;0;0;21.28;21.59;96;5;2.94244e-09;0;0;0;0;262.80;126.44;44.80;65.97;26.81;4.87;0.00;5.24;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
06/11/2023 10:51:14;0;0;21.06;21.47;96;405;6.75;29;0.483333;10;0.166667;194.93;93.79;33.24;48.93;19.86;4.08;0.00;4.29;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
06/11/2023 10:52:14;0;0;20.97;21.28;96;0;0;0;0;0;0;263.78;126.67;44.79;66.22;26.84;4.94;0.00;6.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
06/11/2023 10:53:14;0;0;20.84;21.09;96;0;0;0;0;0;0;264.13;126.83;44.82;66.31;26.94;4.99;0.00;6.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
06/11/2023 10:54:14;0;0;20.73;20.91;96;0;0;0;0;0;0;264.49;126.99;44.87;66.40;26.98;4.99;0.00;6.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
06/11/2023 10:55:14;0;0;20.63;20.84;96;0;0;0;0;0;0;265.33;127.33;44.95;66.61;27.08;5.06;0.00;6.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
06/11/2023 10:56:14;0;0;20.54;20.66;96;0;0;0;0;0;0;264.44;126.96;44.85;66.38;27.00;4.89;0.00;6.19;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
06/11/2023 10:57:14;0;0;20.46;20.59;80;832;13.8667;45;0.75;22;0.366667;233.42;112.05;39.58;58.60;23.82;4.30;0.00;5.24;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
06/11/2023 10:58:14;0;0;20.29;20.59;96;821;13.6833;57;0.95;24;0.4;49.87;23.97;8.49;12.52;5.08;0.84;0.00;0.00;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
06/11/2023 10:59:14;0;0;20.16;20.53;96;0;0;0;0;0;0;86.04;41.38;14.63;21.60;8.83;1.48;0.00;0.48;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
06/11/2023 11:00:14;0;0;20.08;20.41;96;0;0;0;0;0;0;86.09;41.42;14.63;21.61;8.85;1.48;0.00;0.00;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
06/11/2023 11:01:14;0;0;19.99;20.28;96;0;0;0;0;0;0;86.27;41.52;14.68;21.66;8.88;1.57;0.00;0.95;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
06/11/2023 11:02:14;0;0;19.91;20.16;96;0;0;0;0;0;0;87.20;41.97;14.81;21.89;9.04;1.70;0.00;0.95;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
06/11/2023 11:03:14;0;0;19.84;20.09;96;0;0;0;0;0;0;91.91;44.13;15.47;23.07;9.69;2.41;0.00;0.48;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
06/11/2023 11:04:14;0;0;19.77;20.03;96;0;0;0;0;0;0;93.87;45.05;15.76;23.56;9.95;2.73;0.00;0.48;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
06/11/2023 11:05:14;0;0;19.72;19.97;96;0;0;0;0;0;0;95.29;45.71;15.96;23.92;10.14;2.93;0.00;0.95;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
06/11/2023 11:06:14;0;0;19.67;19.91;96;0;0;0;0;0;0;92.76;44.51;15.57;23.28;9.80;2.51;0.00;1.43;0;0;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.00;0.00
